query,market,language,search_date,rank,page_title,url,domain,source_id,raw_excerpt
CNNC titanium dioxide alternative equivalent grades,GLOBAL,EN,2026-08-29,9,All products by cnnc hua yuan titanium dioxide for the polymers industry,https://www.specialchem.com/polymer-additives/supplier/cnnc-hua-yuan-titanium-dioxide/all-products,specialchem.com,SERP-REV-BRAND-CNNC-20260829,All products by cnnc hua yuan titanium dioxide for the polymers industry (https://www.specialchem.com/polymer-additives/supplier/cnnc-hua-yuan-titanium-dioxide/all-products) citeturn32search6 [wordlim: 200] Crawled: last month; R-219 by CNNC HUA YUAN Titanium Dioxide R-219 by CNNC HUA YUAN Titanium Dioxide is rutile titanium dioxide pigment with high versatility and high weathering res... --------------------------------------------------------------------------------
CNNC titanium dioxide alternative equivalent grades,GLOBAL,EN,2026-08-29,10,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials",https://www.eastmaterials.com/products/titanium-dioxide/,eastmaterials.com,SERP-REV-BRAND-CNNC-20260829,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials (https://www.eastmaterials.com/products/titanium-dioxide/) citeturn32search7 [wordlim: 200] Published: 3 months ago; Crawled: yesterday; # Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics ... Hiding power, dispersion, weather resistance, and chemical compatibility across coating, polymer, paper, and ink applications. ... Functionally equivalent to Chemours Ti-Pure, Tronox, Kronos, Venator Tioxide, and Cristal premium rutile and anatase grades. ... Sulphate-process is cost-effective for interior coatings, paper, and ceramic-grade anatase where premium weather resistance is not the driver. --------------------------------------------------------------------------------"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,1,R-216 – KFA,https://kfa-co.com/product/r-216/,kfa-co.com,SERP-REV-GRADE-CNNC-R216-20260829,"R-216 – KFA (https://kfa-co.com/product/r-216/) citeturn39search0 [wordlim: 200] Crawled: last month; #### Titanium Dioxide |CNNC HUA YUAN | R-216 ## R-216 #### Titanium Dioxide |CNNC HUA YUAN | R-216 R-216 is a rutile titanium dioxide pigment ImageDatasheet PDF Categories CNNC HUA YUAN, Titanium Dioxide Tags CNNC HUA YUAN, R-216, TiO2, Titanium Dioxide, TITANIUM DIOXIDE- CNNC HUA YUAN * Product Description * Typical Properties * Storage * Packing * Reviews (0) ## Product Description PRODUCT | R-216 is a rutile titanium dioxide pigment. PROPERTIES | Excellent weathering resistance, High hiding power, Easy wetting and dispersibility, High gloss PROCESSING METHOD | Sulfate INORGANIC SURFACE TREATMENT | Silicon and Aluminum Compounds ORGANIC SURFACE TREATMENT | Yes APPLICATIONS | Exterior applications and Paint, waterborne, solvent, powder coating, PVC, printing I"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,2,PUBLIC RECORD,https://www.industry.gov.au/sites/default/files/adc/public-record/2026-04/699-1-application-applicant-tronox-limited-application-of-investigation-on-titanium-dioxide_2.pdf,industry.gov.au,SERP-REV-GRADE-CNNC-R216-20260829,"PUBLIC RECORD (https://www.industry.gov.au/sites/default/files/adc/public-record/2026-04/699-1-application-applicant-tronox-limited-application-of-investigation-on-titanium-dioxide_2.pdf) citeturn39search12 [wordlim: 200] Published: 4 months ago; <th>Primary Chinese Equivalent Grade(s) – R-series (CNNC Hua Yuan Titanium Dioxide Co., Ltd. ... <td>TIOXHUA R-216 (Sulfate-process rutile; good dispersibility and hiding power)</td> <table id=""e1""> <tr> <th>Tronox Australian-Manufactured Grade</th> <th>Key Characteristics (Tronox Australia)</th> <th>Primary Chinese Equivalent Grade(s) – BILLIONS / LOMON (LB Group)</th> <th>Primary Chinese Equivalent Grade(s) – R-series (CNNC Hua Yuan Titanium Dioxide Co., Ltd. / CHTI)</th> <th>Rationale for Equivalence (common to both Chinese brands)</th> </tr> <tr> <td>TiONA 595</td> <td>Alumina, Zirconia, organic treated rutile; highest brightness &amp; g"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,3,Private Joint Stock Company,https://www.kfa-co.com/wp-content/uploads/2025/01/CNNCHuaYuan.pdf,kfa-co.com,SERP-REV-GRADE-CNNC-R216-20260829,"Private Joint Stock Company (https://www.kfa-co.com/wp-content/uploads/2025/01/CNNCHuaYuan.pdf) citeturn39search13 [wordlim: 200] Published: 4 months ago; TITANIUM DIOXIDE | R-216 TITANIUM DIOXIDE | R-216 | PRODUCT DESCRIPTION PRODUCT | R-216 is a ruƟle Ɵtanium dioxide pigment. --- | --- | --- | PRODUCT DESCRIPTION PROPERTIES | Excellent weathering resistance, High hiding power, Easy weƟng and dispersibility, High gloss| PROCESSING METHOD INORGANIC SURFACE TREATMENT | Sulfate Silicon and Aluminum Compounds --- | --- | --- | PROCESSING METHOD ORGANIC SURFACE TREATMENT | Sulfate Yes | PROCESSING METHOD APPALPICPALTICIOANTSIONS | Sulfate Exterior applicaƟons and Paint, waterborne, solvent, powder coaƟng, PVC, prinƟng Ink. | PROCESSING METHOD TYPICAL PROPERTIES | Sulfate None | PROCESSING METHOD PARAMETER VALUE TEST METHOD | Sulfate None | PROCESSING METHOD TiO 2, wt% 93 ISO 591-1 CIEL* 9"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,4,TITANIUM DIOXIDE,https://www.kfa-co.com/wp-content/uploads/2025/01/R-216.pdf,kfa-co.com,SERP-REV-GRADE-CNNC-R216-20260829,"TITANIUM DIOXIDE (https://www.kfa-co.com/wp-content/uploads/2025/01/R-216.pdf) citeturn39search14 [wordlim: 200] Published: 4 months ago; CNNC HUA YUAN ... Sulfate --- | --- Product Properties | R-216 is a rutile titanium dioxide pigment. TITANIUM DIOXIDE CNNC HUA YUAN R-216 Product description Product Processing Method | R-216 is a rutile titanium dioxide pigment. Sulfate --- | --- Product Properties | R-216 is a rutile titanium dioxide pigment. Excellent weathering resistance, High hiding power, Easy wetting and excellent dispersibility, High gloss Product Surface treatment | R-216 is a rutile titanium dioxide pigment. Produced by silicon and aluminum compounds inorganic and organic surface treated. Product Applications | R-216 is a rutile titanium dioxide pigment. Exterior applications and Paint Physico-chemical properties TiO , content, % 2 CIEL* dry powder |"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,5,R-216 - CNNC HUA YUAN Titanium Dioxide- Technical Datasheet,https://www.specialchem.com/coatings/product/cnnc-hua-yuan-titanium-dioxide-r-216,specialchem.com,SERP-REV-GRADE-CNNC-R216-20260829,"R-216 - CNNC HUA YUAN Titanium Dioxide- Technical Datasheet (https://www.specialchem.com/coatings/product/cnnc-hua-yuan-titanium-dioxide-r-216) citeturn39search1 [wordlim: 200] Published: 9 months ago; Crawled: last month; Supplied by CNNC HUA YUAN Titanium Dioxide- Last Updated on Nov 13, 2025 ... R-216 by CNNC HUA YUAN Titanium Dioxide is rutile titanium dioxide pigment designed for weather resistant coatings. Technical datasheet # R-216 Supplied byCNNC HUA YUAN Titanium Dioxide- Last Updated on Nov 13, 2025 [Button: Description][Button: Benefits][Button: Applications][Button: Compliance][Button: Availability][Button: Properties] R-216 by CNNC HUA YUAN Titanium Dioxide is rutile titanium dioxide pigment designed for weather resistant coatings. It shows excellent hiding power and high performance in exterior applications. It undergoes silicone dioxide and aluminum oxide inorgani"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,6,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd.",https://www.chemball.com/factory/2ay67j/,chemball.com,SERP-REV-GRADE-CNNC-R216-20260829,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd. (https://www.chemball.com/factory/2ay67j/) citeturn39search2 [wordlim: 200] Crawled: 2.1 years ago; Image: Titanium Dioxide R-216 ... The company was founded in 1989, formerly known as the titanium dioxide branch, a secondary independent accounting production unit affiliated to CNNC 404. Image CNNC HUA Yuan Titanium Dioxide Co., Ltd. Image CNNC HUA Yuan Titanium Dioxide Co., Ltd. 35 YRS Image Gansu, China CNY 2053.7 Million 1864800 m² Over 1000 people Main Products: Rutile Contact Supplier More Image: Titanium Dioxide R-2196+ Image: Titanium Dioxide R-2196+ Image: Titanium Dioxide R-2196+ 1/3 Titanium Dioxide R-2196+ CAS: 13463-67-7 Packing: 25 KG/Paper Bag; 500 KG/Jumbo Bag Lead Time: 14-30 days Inquiry Image: Titanium Dioxide R-216 Image: Titanium Dioxide R-216 Image: Titanium Dioxide R-216 1/3 Titanium Dioxide R-216"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,7,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd.",https://www.chemball.com/factory/2ay67j/product/623c2061a170ce61d98e68a4.html?detail=true,chemball.com,SERP-REV-GRADE-CNNC-R216-20260829,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd. (https://www.chemball.com/factory/2ay67j/product/623c2061a170ce61d98e68a4.html?detail=true) citeturn39search3 [wordlim: 200] Crawled: last month; CNNC HUA Yuan Titanium Dioxide Co., Ltd. ... # Titanium Dioxide R-216 / CAS 13463-67-7 CNNC HUA Yuan Titanium Dioxide Co., Ltd. Image CNNC HUA Yuan Titanium Dioxide Co., Ltd. 35 YRS Image Gansu, China CNY 2053.7 Million 1864800 m² Over 1000 people Main Products: Rutile Contact Supplier # Titanium Dioxide R-216 / CAS 13463-67-7 ## OVERVIEW ### Uses * Titanium(Iv) Chloride Titanium(Iv) Chloride * Lead (II) Carbonate Basic Lead (II) Carbonate Basic * Mica Powder Mica Powder * ### Packaging Pallets Packing | 20'FCL | 40'FCL With | Without | With | Without 25 KG/Paper Bag | 20 MT | 24 MT | -- | 24 MT ### Lead Time 14-30 days ## REQUEST A QUOTATION [Input: Quantity] [Sel"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,8,CNNCHY - Tio2.Pro,https://tio2.pro/index.php/category/manufactures/cnnchy/,tio2.pro,SERP-REV-GRADE-CNNC-R216-20260829,"CNNCHY - Tio2.Pro (https://tio2.pro/index.php/category/manufactures/cnnchy/) citeturn39search4 [wordlim: 200] Published: 4.8 years ago; Crawled: last month; # Titanium dioxide TiO2 Rutile R-216Titanium dioxide TiO2 Rutile R-216 is a Sulphate process tio2. # Titanium dioxide TiO2 Rutile R-216 Titanium dioxide TiO2 Rutile R-216 is a Sulphate process tio2. R-216 is from CNNCHY recommended in Paints & Coatings application ## FOB PRICE * Titanium dioxide TiO2 Rutile R-216 price at FOB 2360 USD/MT (Click for more price details) NOTE: PRICE OFFERED IS NOT FROM CNNCHY OFFICIAL. ## DESCRIPTION ## Description R-216 is a versatile TiO_{2} that offers exceptional performance in exterior applications calling for high weathering resistance. Item | Value --- | --- Processing Method | Sulfate Crystal Form | Rutile Inorganic Surface Treatment | SiO_{2}, Al_{2}O_{3} Organic Surface Treatm"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,9,Precision Formulation: The Premier Guide to High-Performance Chinese Rutile TiO2 for Exterior & Interior Coatings - rawchemicalmart.com,https://rawchemicalmart.com/precision-formulation-the-premier-guide-to-high-performance-chinese-rutile-tio2-for-exterior-interior-coatings/,rawchemicalmart.com,SERP-REV-GRADE-CNNC-R216-20260829,"Precision Formulation: The Premier Guide to High-Performance Chinese Rutile TiO2 for Exterior & Interior Coatings - rawchemicalmart.com (https://rawchemicalmart.com/precision-formulation-the-premier-guide-to-high-performance-chinese-rutile-tio2-for-exterior-interior-coatings/) citeturn39search5 [wordlim: 200] Published: 8 months ago; Crawled: last month; At RawChemicalMart, we have curated a portfolio of the premier Titanium Dioxide grades from China’s top-tier manufacturers. ... #### Product: CNNC Huaruan | R-216 ... R-216 | CNNC | Sulfate | Al, Si | R2 | Whiteness & Blue Tone * Ideal Applications: Premium interior emulsions, high-solid paints, and powder coatings. #### Product: CNNC Huaruan | R-216 * Production Process: Sulfate (硫酸法) * Surface Treatment: Alumina, Silica, Special Organic treatment * Description: R-216 is widely recognized for its excellent pigment perf"
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,EN,2026-08-29,10,"TINOX R-2160 Rutile titanium dioxide pigment | TDS, Applications & Specifications",https://tinoxchem.com/products/r-2160,tinoxchem.com,SERP-REV-GRADE-CNNC-R216-20260829,"TINOX R-2160 Rutile titanium dioxide pigment | TDS, Applications & Specifications (https://tinoxchem.com/products/r-2160) citeturn39search6 [wordlim: 200] Crawled: 6 days ago; TINOX® R-2160 is a universal rutile pigment produced via sulfate process for waterborne and solvent-borne paint systems. # R-2160 Zr., Al., treated sulfate process rutile grade with excellent gloss and blue undertone TINOX® R-2160 is a universal rutile pigment produced via sulfate process for waterborne and solvent-borne paint systems. Advanced particle size control delivers strong optical properties with strong hiding power, excellent gloss, excellent dispersibility and a blue undertone. Key properties Strong hiding power & tinting strength Excellent gloss and whiteness Excellent dispersibility in waterborne and solventborne systems Blue undertone ↓ Download TDSRequest sampleGet a quote → ## Technical sp"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,1,5 best Kronos alternatives for modern workforce management | Teambridge,https://www.teambridge.com/blog/kronos-alternatives,teambridge.com,SERP-REV-GRADE-KRONOS2310-20260829,"5 best Kronos alternatives for modern workforce management | Teambridge (https://www.teambridge.com/blog/kronos-alternatives) citeturn36search0 [wordlim: 200] Published: 11 months ago; Crawled: yesterday; * What to look for when choosing a Kronos alternative ... While Kronos has a wider product range, Deputy has a strong market presence in employee scheduling and attendance tracking, and its customers appreciate its user-friendly design. ... Similar to Kronos, it’s suited for large enterprises seeking a broad range of tools, but it aims to simplify HR processes with more updated technology. # 5 best Kronos alternatives for modern workforce management Looking for Kronos alternatives? Compare top WFM tools with a better UX, mobile-first interfaces, and higher rates of adoption across frontline teams. Image: Anis Nanai By Anis Nanai September 30, 2025 · 9 min read * Top 5 Krono"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,2,Top 10 Kronos Cloud Alternatives & Competitors in 2026 | G2,https://www.g2.com/products/kronos-cloud/competitors/alternatives,g2.com,SERP-REV-GRADE-KRONOS2310-20260829,"Top 10 Kronos Cloud Alternatives & Competitors in 2026 | G2 (https://www.g2.com/products/kronos-cloud/competitors/alternatives) citeturn36search1 [wordlim: 200] Crawled: 2 months ago; The best overall alternative to Kronos Cloud is Automation Anywhere Agentic Process Automation, rated ~4.5 stars on G2 from 4020+ reviewers. ... Reviewers say compared to Kronos Cloud, Google Compute Engine is: # Top 10 Kronos Cloud Alternatives & Competitors (14)3.8 out of 5 Reviewers exploring Kronos Cloud often also consider these top-rated options in the same software category. When comparing Kronos Cloud with other tools, reviewers most often evaluate features and reporting as key differentiators. The best overall alternative to Kronos Cloud is Automation Anywhere Agentic Process Automation, rated ~4.5 stars on G2 from 4020+ reviewers. It is frequently praised for automation and efficiency. Other"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,3,US 20060229.400A1,https://patentimages.storage.googleapis.com/43/c7/b2/ad5496def39dee/US20060229400A1.pdf,patentimages.storage.googleapis.com,SERP-REV-GRADE-KRONOS2310-20260829,"US 20060229.400A1 (https://patentimages.storage.googleapis.com/43/c7/b2/ad5496def39dee/US20060229400A1.pdf) citeturn36search12 [wordlim: 200] Published: 3 months ago; Kronos 2310 (Titanium Dioxide) ... As an alternative example of a non-linear poly the standard conditions discussed below. 100 Example 7 Comparison 1 Example 10 0157. As a reference point, the commercially available product Ciba 3357 was tested in the standard polyester epoxy powder coating at a volume fraction of 0.04. The formulation employed is given below. Reference Polyester-Epoxy Powder Coating for Ciba 3357 Component % by Weight 0.161. As an alternative example of a non-linear poly meric ester-amide having terminal carboxylic acid groups, 1 mole of hexahydrophthalic acid was reacted with 1 mole of diethanolamine followed by reaction with 2 moles of cyclo pentanetetracarboxylic acid in the Solid sta"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,4,STARTING POINT FORMULATION L-SF 36,https://www.byk.com/en/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75330&type=36710733,byk.com,SERP-REV-GRADE-KRONOS2310-20260829,"STARTING POINT FORMULATION L-SF 36 (https://www.byk.com/en/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75330&type=36710733) citeturn36search13 [wordlim: 200] Published: 4 months ago; Position None | Component None | Supplier None | Pigment Supplier Function None | Kronos 2310 Kronos International PW 6 | Bayferrox 3920 Lanxess PY 42 | Bayferrox 120 M Lanxess PR 101 | Novoperm Red F3RK 70 Sudarshan PR 170 | Hostaperm Pink E Sudarshan PR 122 | Hostaperm Violet RL-NF Sudarshan PV 23 --- | --- | --- | --- | --- | --- | --- | --- | --- | --- Position 1 | Component Laropal A 81 (60 % solids, in PMA) | Supplier BASF | Pigment Supplier Function Binder | Kronos 2310 Kronos International 20.00 | Bayferrox 3920 Lanxess 23.00 | Bayferrox 120 M Lanxess 25.00 | Novoperm Red F3RK 70 Sudarshan 33.50 | Hostaperm Pink E Sudarshan 20.00 | Hostaperm Violet RL-NF Sudarshan 36.00 Position 2 | C"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,5,"SS SS 2310 - chemical composition, properties, heat treatment, steel equivalent",https://www.steelgs.com/grades/Tool-Die-Steels/4/7750/SS-2310-steel.html,steelgs.com,SERP-REV-GRADE-KRONOS2310-20260829,"SS SS 2310 - chemical composition, properties, heat treatment, steel equivalent (https://www.steelgs.com/grades/Tool-Die-Steels/4/7750/SS-2310-steel.html) citeturn36search2 [wordlim: 200] Crawled: 2 months ago; ### Cross Reference Table(Equivalent Materials): ... X165CrMoV12 | DIN | Germany ... SKD-11 | JIS | Japan ### Relevant products: * SKD-11 Cold working die steel * X165CrMoV12 Cold... * 17-4ph steel wire * A387 F5 / Grade 5 Coil / Sheet * D2 Round Bar ### Cross Reference Table(Equivalent Materials): Material | Standard | Country D3 | ASTM | USA X165CrMoV12 | DIN | Germany 1.2601 | DIN | Germany SKD-11 | JIS | Japan X12M | GOST | Russia X160CrMoV12 / Z160CDV12 | AFNOR | France W1-A | SAE | USA T72301 | AISI | USA W1-C | SAE | USA W2-A | SAE | USA T72302 | AISI | USA W2-C | SAE | USA W5 | SAE | USA T72305 | AISI | USA ----------------------"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,6,STARTING POINT FORMULATION L-SF 24,https://www.byk.com/de/anwendungen?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75334&type=36710733,byk.com,SERP-REV-GRADE-KRONOS2310-20260829,STARTING POINT FORMULATION L-SF 24 (https://www.byk.com/de/anwendungen?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75334&type=36710733) citeturn36search14 [wordlim: 200] Published: 1.1 years ago; Position None | Component None | Supplier None | Pigment Supplier Function None | Kemira RD3 Kemira PW 6 | Kronos 2310 Kronos International PW 6 | Bayferrox 3910 Lanxess PY 42 | Hansa Brilliant Yellow 5GX Sudarshan PY 74 | Novoperm Yellow HR 70 Sudarshan PY 83 | Paliotol Yellow L 2140 HD Sun Chemical PY 139 --- | --- | --- | --- | --- | --- | --- | --- | --- | --- Position 1 | Component Water | Supplier | Pigment Supplier Function Solvent | Kemira RD3 Kemira 17.30 | Kronos 2310 Kronos International 17.30 | Bayferrox 3910 Lanxess 30.10 | Hansa Brilliant Yellow 5GX Sudarshan 28.90 | Novoperm Yellow HR 70 Sudarshan 28.90 | Paliotol Yellow L 2140 HD Sun Chemical 52.00 Position 2 | Component Prese
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,7,(12) STANDARD PATENT,https://patentimages.storage.googleapis.com/f7/fa/6e/eb6fae378ae32c/AU2018243197B2.pdf,patentimages.storage.googleapis.com,SERP-REV-GRADE-KRONOS2310-20260829,(12) STANDARD PATENT (https://patentimages.storage.googleapis.com/f7/fa/6e/eb6fae378ae32c/AU2018243197B2.pdf) citeturn36search15 [wordlim: 200] Published: 6 months ago; equivalent weight: 276 g/val NH) ... Kronos 2310 (Kronos Titan GmbH): --------------------------------------------------------------------------------
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,8,Iconic Chronograph Calibers and Their Distinguishing Features - Chrono24 Magazine,https://www.chrono24.ca/magazine/iconic-chronograph-calibers-and-how-to-spot-them-p_74733/,chrono24.ca,SERP-REV-GRADE-KRONOS2310-20260829,Iconic Chronograph Calibers and Their Distinguishing Features - Chrono24 Magazine (https://www.chrono24.ca/magazine/iconic-chronograph-calibers-and-how-to-spot-them-p_74733/) citeturn36search3 [wordlim: 200] Published: 5.5 years ago; Crawled: last month; Let’s begin with one of the heavyweights among the historical chronograph calibers: the Lemania 2310. --------------------------------------------------------------------------------
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,9,STARTING POINT FORMULATION L-SF 34,https://www.byk.com/ja/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75329&type=36710733,byk.com,SERP-REV-GRADE-KRONOS2310-20260829,"STARTING POINT FORMULATION L-SF 34 (https://www.byk.com/ja/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75329&type=36710733) citeturn36search16 [wordlim: 200] Published: 1.1 years ago; Position None | Component None | Supplier None | Pigment Supplier Function None | Kronos 2310 Kronos International PW 6 | Ti-Pure R 960 Chemours PW 6 | Bayferrox 3920 Lanxess PY 42 | Bayferrox 120 M Lanxess PR 101 | Novoperm Red F3RK 70 Sudarshan PR 170 | Hostaperm Pink E Sudarshan PR 122 --- | --- | --- | --- | --- | --- | --- | --- | --- | --- Position 1 | Component Laropal A 81 (60 % solids, in PMA) | Supplier BASF | Pigment Supplier Function Binder | Kronos 2310 Kronos International 20.00 | Ti-Pure R 960 Chemours 20.00 | Bayferrox 3920 Lanxess 23.00 | Bayferrox 120 M Lanxess 25.00 | Novoperm Red F3RK 70 Sudarshan 33.50 | Hostaperm Pink E Sudarshan 20.00 Position 2 | Component 1-Methoxy-2"
KRONOS 2310 alternative equivalent,GLOBAL,EN,2026-08-29,10,Patek Philippe Chronographs And The Lemania 2310 Calibre,https://www.forbes.com/sites/thomaswojtowicz/2024/07/05/patek-philippe-and-the-lemania-2310-calibre/,forbes.com,SERP-REV-GRADE-KRONOS2310-20260829,"Patek Philippe Chronographs And The Lemania 2310 Calibre (https://www.forbes.com/sites/thomaswojtowicz/2024/07/05/patek-philippe-and-the-lemania-2310-calibre/) citeturn36search4 [wordlim: 200] Published: 2.2 years ago; Crawled: last week; References 3970, 5004, 5070 and 5970 In Order Of Production, All Powered By CH 27-70 Variations Based On The Lemania 2310. --------------------------------------------------------------------------------"
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,EN,2026-08-29,1,"KRONOS 2310 titanium dioxide - KRONOS Worldwide, Inc",https://www.kronosww.com/grade/kronos-2310/,kronosww.com,SERP-REV-GRADE-KRONOS2310-TIO2-20260829,"KRONOS 2310 titanium dioxide - KRONOS Worldwide, Inc (https://www.kronosww.com/grade/kronos-2310/) citeturn41search0 [wordlim: 200] Crawled: yesterday; # KRONOS 2310 ... Oil absorption (DIN EN ISO 787-5)* | | 18 g/100 g pigment ... Since 1916, KRONOS ® has been producing titanium dioxide pigments (TiO_{2}), the world’s primary pigment for providing whiteness, brightness, and opacity. # KRONOS 2310 Zirconia-treated rutile pigment with outstanding optical properties for all demanding exterior coatings Download List of product grades ## Applications * Architectural Coatings * Coil coatings and UV-cured finishes * Powder coatings * Waterborne paints * High-quality industrial coatings * Screen and digital printing inks * White and tinted automotive finishes and vehicle refinish systems ## Properties * Imparts maximum brightness and a neutral tone in white coatings"
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,EN,2026-08-29,2,"TMP- and TME-free Grades - KRONOS Worldwide, Inc",https://www.kronosww.com/page_part/tmp-and-tme-free-grades/,kronosww.com,SERP-REV-GRADE-KRONOS2310-TIO2-20260829,"TMP- and TME-free Grades - KRONOS Worldwide, Inc (https://www.kronosww.com/page_part/tmp-and-tme-free-grades/) citeturn41search1 [wordlim: 200] Crawled: 4 days ago; KRONOS 2190 and KRONOS 2310 free of TMP- and TME (Type 3752) are the first in a series of reinvented TiO_{2} pigments addressing emerging product stewardship aspects without affecting the optical and physical performance of the pigment in coatings systems. ... Since 1916, KRONOS ® has been producing titanium dioxide pigments (TiO_{2}), the world’s primary pigment for providing whiteness, brightness, and opacity. ## TMP- and TME-free Grades KRONOS 2190 and KRONOS 2310 free of TMP- and TME (Type 3752) are the first in a series of reinvented TiO_{2} pigments addressing emerging product stewardship aspects without affecting the optical and physical performance of the pigment in coatings systems. The new KRONOS TMP- and TME-"
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,EN,2026-08-29,3,Kronos 2310 – Kronos TiO₂ | TiO₂ Wiki,https://www.tio2.wiki/products/kronos-2310,tio2.wiki,SERP-REV-GRADE-KRONOS2310-TIO2-20260829,Kronos 2310 – Kronos TiO₂ | TiO₂ Wiki (https://www.tio2.wiki/products/kronos-2310) citeturn41search2 [wordlim: 200] Crawled: last week; # Kronos 2310 ... Oil Absorption | 22-28 | g/100g | ISO 787-5 ... ## Similar or Equivalent Grades # Kronos 2310 Rutile Chloride process Kronos Germany ## Overview A premium chloride-process rutile grade with dense silica/alumina treatment for maximum exterior durability. ## Technical Specifications Property | Value | Unit | Test Method --- | --- | --- | --- TiO₂ Content | ≥88 | % | ISO 591 Brightness (Y) | ≥94 | % | ISO 2469 Oil Absorption | 22-28 | g/100g | ISO 787-5 pH (aqueous) | 7.5-9.5 | — | ISO 787-9 Specific Gravity | 3.8 | g/cm³ | ISO 787-10 Average Particle Size | 0.31 | μm | Electron microscopy Note: Specifications are typical values and may vary. Always confirm with current technical data sheets from the manuf
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,EN,2026-08-29,4,KRONOS Titanium Dioxide,https://www.kronosww.com/wp-content/uploads/2022/08/KRONOS_ListofGrades_2025_web.pdf,kronosww.com,SERP-REV-GRADE-KRONOS2310-TIO2-20260829,KRONOS Titanium Dioxide (https://www.kronosww.com/wp-content/uploads/2022/08/KRONOS_ListofGrades_2025_web.pdf) citeturn41search12 [wordlim: 200] Published: 9 months ago; Hybrid (water/UV) inkjet inks | Rutile pigments – chemical and physical characteristicsKRONOS | 2056 | 2064 | 2066 | 2160 | 2190 | 2300 | 2310 | 2360 ... Oil absorption [g/100 g] ... KRONOS 9900 Digital White - a titanium dioxide KRONOS | 2044 | 2047 | 2056 | 2064 | 2066 | 2160 | 2190 | 2300 | 2310 | 2360 --- | --- | --- | --- | --- | --- | --- | --- | --- | --- | --- Type | | | 3856 | | | 3860 | 3741 | | 3752 | 3760 Weather resistance1 | B | B | B | C | C | A | B | B | A | A TiO₂ content2 min. [%] | 82.0 | 88.0 | 94.0 | 95.0 | 95.0 | 90.5 | 94.0 | 94.0 | 92.5 | 92.0 Relative scattering power3 | 84 | 91 | 97 | 104 | 107 | 95 | 103 | 103 | 102 | 100 Oil absorp
