path,category,match_lines,gate67_lines,bytes,sha256
docs/page-briefs/RES-PROC_CHLORIDE_VS_SULFATE_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,19,0,28945,da85b3c46df3d516f736202e2919e3d0bdbe5ea5ca13031b3f18536d669ae77d
docs/page-briefs/RES-PROC_CHLORIDE_VS_SULFATE_BRIEF_V0.2.md,作业规范/模板/具体合同：区分新执行与历史授权,22,0,30709,018a2b7180ec39d86fe44c098576b8261f0181e9f0e836fd9a362048b5de091f
docs/page-briefs/RES-PROC_CHLORIDE_VS_SULFATE_BRIEF_V0.3.md,作业规范/模板/具体合同：区分新执行与历史授权,18,8,12054,706d152f2891c991e91181294ae40803de25b9bb103dbef201308d05bbd19823
docs/page-briefs/RES-R706_TIPURE_R706_ALTERNATIVE_DIRECTION_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,15,0,12699,22c98f1597c6c15d94bddcfc778953de62468b2bccebbe882e9faa17a515590f
docs/page-briefs/RES-TRADE-BR_BRAZIL_TITANIUM_DIOXIDE_TRADE_UPDATE_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,16,0,14638,93b0e46d4d2648c7e1ae9a34577f05177d80616abd4b77be4c8f229656bfe318
docs/page-briefs/RES-TRADE-EU_EU_TITANIUM_DIOXIDE_TRADE_UPDATE_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,17,0,13303,9b6710964069c0c7f866d21e381555f185ab5ec880f31fcaaa682147da1e5fe7
docs/page-briefs/RES-TRADE-IN_INDIA_TITANIUM_DIOXIDE_TRADE_UPDATE_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,16,0,15426,1cc0cea439ea295c6d3474785a69cd1dc13e98e66998d5f0e16cd037a5558492
docs/page-briefs/RES-TRADE-UK_UK_TITANIUM_DIOXIDE_TRADE_UPDATE_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,19,0,14021,9260a0c74f8b165a08fedbc3eb44b03c0e5dc828984977cdf7a850ba1f0a069f
docs/page-briefs/SHARED-CONSENT_ADVANCED_COOKIE_SETTINGS_BRIEF_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,15,4,6395,4cae93208e65df328235fbcf025a7f1d3b366e3944f6a22a4a10081f9b9ac893
docs/page-playbooks/APPLICATION_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,55,8,36722,8c647681b15e9c3ee9e73d322a599a7b7e0f9eaba65960a96fa7d323413c153c
docs/page-playbooks/CONVERSION_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,17,1,26473,deffd73a7cb5e2399e128cd5e35308e5536d6e2d242fbd678be4709914733047
docs/page-playbooks/DOCUMENT_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,22,4,21729,a985957b75ea42e8da61ac5591325dc5cf62eddf3add39fc33f3027e9ca787ae
docs/page-playbooks/DOCUMENT_PLAYBOOK_V0.2.md,作业规范/模板/具体合同：区分新执行与历史授权,4,2,7341,5c931c39d6873709eb0759eab5fc2fc22ada6be3aee51b8a73ba14414ceddedc
docs/page-playbooks/DOCUMENT_PLAYBOOK_V0.3.md,作业规范/模板/具体合同：区分新执行与历史授权,3,1,5074,e9e72e03d9db51c9cbb4655145485f6de7825b8b28430b4f71bff2fe4d07026c
docs/page-playbooks/DOCUMENT_REACH_COO_POST_TDS_EXECUTION_CHECKLIST_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,15,3,8295,f7d28215949172c1e70dd27411d9449bb2c823d725d7510a958c567b3e8d584e
docs/page-playbooks/HOME_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,17,11,15112,aba3a53908849bc9361918df4b2c81e2463356bba532b9424ea3bb90bcf0c80a
docs/page-playbooks/LEGAL_PRIVACY_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,5,0,9809,cd1ea07613d0dfaa19aa047964284e28db1a5acbc7e71c3aff84cb89ec73c297
docs/page-playbooks/MARKET_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,27,1,34352,846d54b98259b5650c95251edbbea124c42e6df7dcfd213379ab1f4e639f9386
docs/page-playbooks/PRODUCT_PLAYBOOK_CURRENT_SOP_ADDENDUM_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,1279,97517fe26bd488aeca0122470788695fb20e1e0ea37ba3fe4b8e8a165a119686
docs/page-playbooks/PRODUCT_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,13,1,26201,e47af42269e38d4875632804b6fe657d023c35ed725ed7b07943af65cdffb65d
docs/page-playbooks/RESOURCE_PLAYBOOK_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,71,9,46358,03b5c8114ede14c5a02ee35504f68957e60b4017bd44b1d1ff38d46909a1822e
docs/product-pages/00_README.md,作业规范/模板/具体合同：区分新执行与历史授权,24,19,6141,d1bd44f704816acbe4a3bdd2165cf2068271a9b22a5e54ae639e0b6b53e24bcd
docs/product-pages/01_Product_Page_Template_and_Content_Spec_V1.0.md,作业规范/模板/具体合同：区分新执行与历史授权,1,0,37623,f8b31525eca393c6bc0ad521ace23d6986521a8685df998d8f800197c1748baa
docs/product-pages/03_Product_Detail_Template_Reuse_Development_SOP_V2.0.md,作业规范/模板/具体合同：区分新执行与历史授权,57,11,21730,89fd22afa560a09066e28db69b026203b1bc36501a94f13df8094ef5e37afe06
docs/product-pages/04_Product_Detail_Single_Grade_Operational_Checklist_V1.0.md,作业规范/模板/具体合同：区分新执行与历史授权,9,2,3641,7dc944aaac7de05cc2f4778cb76a9a1e917f868f388b48f24ead64bc1130c49b
docs/product-pages/05_Product_Page_Global_Chrome_Addendum_V0.2.md,作业规范/模板/具体合同：区分新执行与历史授权,4,1,8270,cf611d65206ba104896cb33c3ab6ffbf6ede3589ffef0b4a5a504e43839699be
docs/product-pages/06_Product_Page_Relationship_Gate_Addendum_V0.3.md,作业规范/模板/具体合同：区分新执行与历史授权,9,2,11530,b1f4339205633370d326ad553109bd5de9850d90e7c6d0061127bae4f2076b86
docs/product-pages/07_M350_Final_Evidence_Aligned_Revision_V0.3.md,作业规范/模板/具体合同：区分新执行与历史授权,22,2,14331,36ecc4fe3f6eedfed7b08e2fdaffe218cfdf23983c7510945f8f059122964299
docs/product-pages/08_M350_Hero_Spacing_Revision_V0.4.md,作业规范/模板/具体合同：区分新执行与历史授权,3,0,2352,a4da643e5fbaf36462e1fe16d1b671af7b33304d7d080af428d5f9ca292fe59c
docs/product-pages/09_M350_Final_Targeted_Revision_V0.5.md,作业规范/模板/具体合同：区分新执行与历史授权,11,1,2454,c4a00fe63e03649174c8cacd12dd1bd0b53baf1ce53ca43065eafc3500ae9314
docs/product-pages/10_Product_Detail_Development_SOP_V2_Project_Control_Review_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,10,2,3905,fdbf10940e324cc9bbc50d3df153552c47685586e2c905132a1887176fc19ca0
docs/product-pages/11_Product_Detail_Development_SOP_V2_Manifest_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,3,0,1782,d49a3174915b564611f9ef1e495d3cd7df7d6e823cf0299d0bd612646bd8243c
docs/product-pages/12_Product_Detail_Development_SOP_V2_User_Approval_Closure_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,5,1,2717,386c9722405713ba5f5be83be8c141ceabcc684cd7788526ede5688631d35736
docs/product-pages/13_Product_Detail_Development_SOP_V2_Active_Manifest_V0.2.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,2552,681ffb8947c447f67b3eeb2bf43721487d8e1779c5debc28d7faf3294297d27c
docs/product-pages/14_Product_Detail_Strict_Serial_Execution_Decision_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,10,2,3055,95a05b65df0e2215c93ee2211e044a1e0f61c6ce2e502dc91916f30b0cdce304
docs/product-pages/15_Product_Detail_Development_SOP_V2_Serial_Manifest_V0.3.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,1554,f351438e7f503478c2103c63e23acda71c846fc3354e80a308a1c75d372fdfe0
docs/product-pages/16_Product_Detail_12_Grade_Autonomous_Serial_Order_and_Authorization_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,8,0,3967,9baf9e6273ba4cf1014c03efd8644db87533e93f8b86ba725107fe77469105f6
docs/product-pages/17_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.4.md,作业规范/模板/具体合同：区分新执行与历史授权,4,0,1768,1c960a824fbcbfed7aa4f8892b904915643fd1c8e7c71e7b2babf5b7c0e39779
docs/product-pages/18_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.5.md,作业规范/模板/具体合同：区分新执行与历史授权,7,0,2152,ca26fa5b9322ebe4b0a67c08a56100f03bd6234ed5a91721b8eb4e1be96013ef
docs/product-pages/19_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.6.md,作业规范/模板/具体合同：区分新执行与历史授权,4,0,1052,8426e48e25c386d6ca72c7be2bd0c654b45d80af19e63ad6c7627dce0acfa9b4
docs/product-pages/20_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.7.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,748,63210a60ea3905874035faffef4019a342fd4cacf8d8781fb0a4f23e6034ded5
docs/product-pages/21_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.8.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,412,533f6bdb6a11ad5f323c83e28b3724978bdf1ec69da879365b791ac3a2717ed5
docs/product-pages/22_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.9.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,412,8064b1c282a90b78938d5af1dc6439963f1d7bf585d724cff534eb7df9b2eb5c
docs/product-pages/23_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.10.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,412,44bece84a7c37e60bd9450021923982dd8a1579006bffa7088eee67259294f31
docs/product-pages/24_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.11.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,412,8f7f11daec91e7ef8edf25a75f73a8ec295f1181246be3bb96e3809c5eed29ec
docs/product-pages/25_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.12.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,411,b575d1c1ed184f8e808843d90043517de95c758b90de2b3f51474e06acfef310
docs/product-pages/26_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.13.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,411,1446fa2c83c6311cf445071b7050b7a2f4299d77e4e44d3fda575e93a5865f7a
docs/product-pages/27_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.14.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,405,613ccc8bdfef1508d0485ea5fce9bc92f752c634308242aff070be306caf5a3f
docs/product-pages/28_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.15.md,作业规范/模板/具体合同：区分新执行与历史授权,2,0,430,500849859c865e6d73c13eef55a790a6cee5a098360065851da0e61383d8de32
docs/product-pages/29_Product_Detail_Development_SOP_V2_Autonomous_Serial_Manifest_V0.16.md,作业规范/模板/具体合同：区分新执行与历史授权,4,0,815,2a23b5ee4f3b66c6632b3b3071172d3f4668b0021ae3ed3892f7a3e141c351d6
docs/product-pages/30_Product_Detail_12_Grade_Serial_Completion_Summary_V0.1.md,作业规范/模板/具体合同：区分新执行与历史授权,4,0,2951,03a4b0b4fc5ff0d4ce5609f0cf42abbbd13bcafdaac891a86d9fc3cef0664a45
docs/superpowers/plans/2026-08-29-first-level-page-sequencing-and-ownership-implementation.md,其他资料/研究/设计历史：按对象与日期继承,2,0,11214,049e453d5f8ef6afdf658473e6eb9961b136fe6f6c28cc570e0f3572dbafa87b
docs/superpowers/plans/2026-08-29-project-governance.md,其他资料/研究/设计历史：按对象与日期继承,1,0,8732,d525ce90db5102b970a341871f126424c9065a6f5f4007e2ffd5fa54ba80c34a
docs/superpowers/plans/2026-08-30-global-fixed-rfq-visual-revision.md,其他资料/研究/设计历史：按对象与日期继承,8,3,18349,1590d2da3368476ad9015cefdacc54985b62bdba7efabcf3fc2858432af4a457
docs/superpowers/plans/2026-08-30-global-header-footer-visual-revision.md,其他资料/研究/设计历史：按对象与日期继承,8,2,16314,d0d10a9f9281d92b9143540eef501029dd361d0180e20d5a6b7b33ed1f895226
docs/superpowers/plans/2026-09-02-legal-privacy-gate7-handoff.md,其他资料/研究/设计历史：按对象与日期继承,27,18,10153,0d3ed4850a3a6b55e9edbd2e5e1245853f2f4e96f75b3a7c890e5f1634082ed5
docs/superpowers/plans/2026-09-04-doc-tds-gate2-content-skeleton-v02-revision.md,其他资料/研究/设计历史：按对象与日期继承,6,1,4051,54ad35443dc622410c999a55d1aef3bb23b846e69cf035f52579150a6aa11888
docs/superpowers/plans/2026-09-04-doc-tds-gate2-full-copy-and-gate3-prerequisite.md,其他资料/研究/设计历史：按对象与日期继承,10,0,3038,f7f43baf77d0beeb3895ba85009ea02e9bac869fbdac4d6f334f7b913557d591
docs/superpowers/plans/2026-09-04-doc-tds-gate3-wireframe.md,其他资料/研究/设计历史：按对象与日期继承,25,0,11349,774f2c0f449681004db3650467fdadf3e4c23ffa076bd9c12be8914e16fe2271
docs/superpowers/plans/2026-09-04-documents-child-page-family-gate0-gate1.md,其他资料/研究/设计历史：按对象与日期继承,16,0,13258,8d2ff87ee1a918873cba3a501c4456cc095270e08b5d650e26e02009fcbf34c4
docs/superpowers/plans/2026-09-04-documents-child-pages-gate1-closure-doc-tds-gate2-skeleton.md,其他资料/研究/设计历史：按对象与日期继承,17,0,2984,cda0c9f8e1d92a5cda449dfd7933238647c023843e4712e93d1002649705630d
docs/superpowers/plans/2026-09-04-market-eu-001-gate8-implementation.md,其他资料/研究/设计历史：按对象与日期继承,11,2,11558,e35fba0154be9a81eb8e35d13b652ffa5543dcf586c54b6eccf93afb5e0d7121
docs/superpowers/plans/2026-09-05-doc-reach-gate7-handoff.md,其他资料/研究/设计历史：按对象与日期继承,36,23,11908,3023acb4bf8c7730e9eea754c9ffe6b75c002ca59346906060f97f85e67e3382
docs/superpowers/plans/2026-09-05-doc-tds-gate7-handoff.md,其他资料/研究/设计历史：按对象与日期继承,23,16,6457,63a4af64f1e87aa0052be497468462a000ea3dae3c8d917031323108f373c5f5
docs/superpowers/plans/2026-09-05-evidence-gap-user-decision-governance.md,其他资料/研究/设计历史：按对象与日期继承,2,0,3043,1de33e99cb81ed33a7e2622f0ab3e0371f19393583e54838c153cc0e37f9d8a1
docs/superpowers/plans/2026-09-06-app-mb-gate1-to-gate9.md,其他资料/研究/设计历史：按对象与日期继承,60,12,21341,7b1488ab84d5580dcfb95aca590d71a26859fc2b232a22d1d1bd3b37208e1fbe
docs/superpowers/specs/2026-08-29-first-level-page-sequencing-and-ownership-design.md,其他资料/研究/设计历史：按对象与日期继承,2,0,8722,9d255abc1b62fcc29c999fe4ba6f014955903fd7798b9defc9c665c8c7597cb3
docs/superpowers/specs/2026-09-04-doc-tds-gate3-wireframe-design.md,其他资料/研究/设计历史：按对象与日期继承,12,1,9983,ed914575d1ae68a9dfbfdebf4972a8be1c920f95e77ba4099308e19982a70fb3
docs/superpowers/specs/2026-09-04-documents-child-page-family-design.md,其他资料/研究/设计历史：按对象与日期继承,20,3,18532,3edd63b10bdf0e89b489e9f8de66722575a3e042dbb845dc0e5abedfa8200f6d
docs/superpowers/specs/2026-09-06-app-mb-article-to-application-page-design.md,其他资料/研究/设计历史：按对象与日期继承,27,3,14791,1708f1115c0a41d40d527a917bce479d2e11b0cbb2ba0e9f962c0de0df2618d3
docs/superpowers/specs/2026-09-06-buyer-task-content-skill-validation-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,1,0,5491,262a78790193de1e265963617ee79ebfa342738f91aeb8fa4c4a9df77652101e
docs/superpowers/specs/2026-09-06-buyer-task-content-skill-validation-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,1,0,2247,b1d1b19b28278235f78140561107a5ba94e37ff502cae4ae5dca0cd56111456b
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,8,0,13533,10569ad7b5ec5f62b7b595e48870174c8053e5006e2e7ca65fb6e0d2a7660ce2
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.3.md,其他资料/研究/设计历史：按对象与日期继承,11,0,18843,1b5d0187977bbff5dad6a63c9963fee6d64fb7b815740c1edc12cb8c5de23628
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.4.md,其他资料/研究/设计历史：按对象与日期继承,14,0,23161,7db327969a3f73a01b36a349fb58f2d1e5294d691015b4b73ec95bf982be2dcd
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.5.md,其他资料/研究/设计历史：按对象与日期继承,14,0,26464,00600475b6144633ff24edf78623a803a1c1d814bd6937ee49545ca4816a4c1a
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.6.md,其他资料/研究/设计历史：按对象与日期继承,14,0,29868,5da1eebb4c7ea48b4ec6f51eff495e0fc3e91439ae57f188490622fab94d17de
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design-v0.7.md,其他资料/研究/设计历史：按对象与日期继承,17,0,31854,0e0f5225d7db6455893d997040c6b5a30ece5f885a0a42e5f8ffa0cba939bcde
docs/superpowers/specs/2026-09-06-gate1-execution-agent-design.md,其他资料/研究/设计历史：按对象与日期继承,14,0,5644,bf7b63302688c7b29af5634e2392e9e0354c986bdc3d9a09acec8d7b39441e69
docs/superpowers/specs/2026-09-06-gate2-delivery-structure-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,10,0,16860,6a9ceedc892273d4deae45648b17f625e756c5009cd4b76520d1ef0c44dfd1c2
docs/superpowers/specs/2026-09-06-gate2-delivery-structure-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,12,0,18643,d9b73bbdfd7cc8c38765c0c0576215e8c98c409d2dc38655c17594f52e24910e
docs/superpowers/specs/2026-09-06-gate2-delivery-structure-v0.3.md,其他资料/研究/设计历史：按对象与日期继承,4,0,5181,d704d1c767728fbc0062bbfb0cc34d61c7edf71f297d03cf2d997d855415b05e
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,21,0,12736,2fe40b201b87ff99b3de8207fdb107a6f5cf60f09a38a9bc808d8f69c631d470
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,23,0,19190,611fa3eb40e79ae8e8c0294f0a7b5be4361fe6304d1bc19e841b27e76b46fede
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.3.md,其他资料/研究/设计历史：按对象与日期继承,20,0,20212,d681425503ddfe250e8d8d221c075bc80e14b2d3bfb155cd4f024acc3b6052c7
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.4.md,其他资料/研究/设计历史：按对象与日期继承,21,0,21408,d4d5e175d358b1c647b5fd086775b555ac47a7b0520c998e5ed7b9f0b06fbd76
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.5.md,其他资料/研究/设计历史：按对象与日期继承,20,0,19923,9a753597f1aaba7189dbcd74310b9b0f089277b889560b296538aff26510313a
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.6.md,其他资料/研究/设计历史：按对象与日期继承,20,0,20333,369d9f2e4c38b7f2989244442f10c051bb26718b44247ec3100d3624f7fa92d4
docs/superpowers/specs/2026-09-06-gate2-execution-agent-design-v0.7.md,其他资料/研究/设计历史：按对象与日期继承,3,0,5473,c09ba12f8a1488a5b09eb0bdb787097387f1515469c49d2a047dfb6a717407df
docs/superpowers/specs/2026-09-06-gate2-review-agent-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,5,0,7742,af8e144aba2abd127c64b1bf89347762006d4c3c5d99e256d1c1a4918e6ecf2f
docs/superpowers/specs/2026-09-06-gate3-agent-skill-design-discovery-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,26,1,15793,509f88997c71bc858bef19da8b949e875ba871973efb6ed2620529a48da72d7b
docs/superpowers/specs/2026-09-06-search-intent-evidence-skill-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,1,0,6053,9dca7af343bb80e7fd21292bcfe886862961ab1f098492889919ef4ee24a55c4
docs/superpowers/specs/2026-09-06-search-intent-evidence-skill-scope-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,1,0,3529,e4122dc7b3f9279e44d3d1b44a55cf2798b8c62b37b7d5ea2dfda8582745182b
docs/superpowers/specs/2026-09-06-search-intent-evidence-skill-validation-v0.3.md,其他资料/研究/设计历史：按对象与日期继承,3,0,15413,c4278f9f5142ec579a537e41a55217c3297b04530cc05dfe629a50dab8bbd0e7
docs/superpowers/specs/2026-09-06-search-intent-evidence-skill-validation-v0.4.md,其他资料/研究/设计历史：按对象与日期继承,5,0,5348,63228f6c450b92058da19004c6f44b070a2f989ba0da465c97ee405e114eb47d
docs/superpowers/specs/2026-09-07-gate2-delivery-structure-v0.4.md,其他资料/研究/设计历史：按对象与日期继承,5,0,7753,b6da4baa75af76afd0a8eb89c23acd572a8602042fb6353297d128db2f3f3186
docs/superpowers/specs/2026-09-07-gate3-agent-entry-integration-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,8,0,6280,f3375a4e44e069c456dbcd1de494a41bf40a8db14f53db4e9bb7a36bd9fc8752
docs/superpowers/specs/2026-09-07-gate3-execution-agent-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,17,0,14141,536d2a7bb61d8dc568a3bf41477fb87ffe64b63004e5805df6e31b6be248c952
docs/superpowers/specs/2026-09-07-gate3-skill-method-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,6,0,7095,c1b58ec17f8f5b5f1e83a0f62ca72ef199532097068f77d526035a86e86e5c78
docs/superpowers/specs/2026-09-07-gate3-skill-validation-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,14,0,11021,a5fcd5c640215ba8ce18ad6512cb5389c4a5136d4e2d21a2de0413d5235abbf0
docs/superpowers/specs/2026-09-07-gate3-to-gate4-handoff-contract-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,24,0,7803,f054309a60c95b32ba676ac6fbbf4bc314734a9575b3ff3bd216d269ac22fd70
docs/superpowers/specs/2026-09-07-gate3-two-page-process-retrospective-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,16,0,14532,96a16e87e70d1c039b7321b25eeca1cd13fc9052e582748eba7a2583800e7083
docs/superpowers/specs/2026-09-07-gate3-v0.2-live-test-result-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,4,0,3110,055f15d5bc89ce1c96206b0da515c64921ce9a62eec85653bfae9c1f7db9bb5f
docs/superpowers/specs/2026-09-07-gate3-v0.2-live-test-result-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,6,0,3502,1b3106bb632c40375f57ad24a2675e0793efedf96cd6cf1da2068950cd4e0fc2
docs/superpowers/specs/2026-09-07-gate3-v0.2-targeted-revision.md,其他资料/研究/设计历史：按对象与日期继承,9,0,7535,91e9cb3eecaab06789f1caf0c9323be1fb751696cd84e6c30772a345c911f140
docs/superpowers/specs/2026-09-07-gate4-agent-skill-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,25,0,17431,f9c7ce865f6676fb50fd9f58a026137e2bd346df40a58f61370dca1bd420c699
docs/superpowers/specs/2026-09-07-gate4-agent-skill-design-v0.2.md,其他资料/研究/设计历史：按对象与日期继承,6,0,5105,284654553067a32379b2dae9d78e369eca10edcb5d5c5ed4595bfccbd44feef4
docs/superpowers/specs/2026-09-07-gate4-skill-validation-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,10,0,8228,fa482f83c23dd3a50066710fec6fea04feebc182c21024f2d110abba00afce27
docs/superpowers/specs/2026-09-07-gate4-two-page-process-retrospective-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,7,0,8124,95dee30a5d8428ebe42dad20ac77387fee6fe74501dbdaaf03c4ebe30e5e7f3e
docs/superpowers/specs/2026-09-07-gate5-agent-skill-design-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,36,10,11743,ec75a0536c4728284e1050d737a13f813f1b26af264cbd338f44615858036dcf
docs/superpowers/specs/2026-09-07-gate5-design-user-approval-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,5,1,1836,e3f7d904a2587258de3e2b1e85a356bff8a604dc399dbd249a4b6fac8dac65a5
docs/superpowers/specs/2026-09-07-gate5-skill-validation-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,18,7,8614,7cff38e764ee29ec098821b311908be2ab7a851d86923eee097c61fbe89656f0
docs/superpowers/specs/2026-09-07-gate5-two-page-process-retrospective-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,12,0,7165,0f0689dcbffbd0e6eaf8f9fcf52c94066f23aed60525870557af61a4e2ae56eb
docs/superpowers/specs/2026-09-07-gate6-learning-and-gate7-handoff-assessment-v0.1.md,其他资料/研究/设计历史：按对象与日期继承,54,36,18920,1c473e008c0da8668d2957c347a2fbf89f628900e1821b39a870de26cdcd29be
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/BASELINE-HASHES.json,其他资料/研究/设计历史：按对象与日期继承,2,0,399,2743d24ed8c3c30f43d06cfbcfdd96ee6d44bc66529070ddb5ec7f39709ef97d
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/COPY-MANIFEST-BASELINE.json,其他资料/研究/设计历史：按对象与日期继承,11,0,3274,dce2f1d5decf9c740c3484042abbedc7bf46f5e27b0fb82706eca3f4d1d837b8
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/COPY-MANIFEST-SKILL-FIRST.json,其他资料/研究/设计历史：按对象与日期继承,2,0,603,329399d1d9854d59ee8eb53ce895402b776e15a479e1535ab766a0b0e68b7513
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/PROTOCOL.md,其他资料/研究/设计历史：按对象与日期继承,2,0,3410,db05aa9cfd986d292a4de2191d8291d3dce4b2322ca88cffaf4ba0782476de79
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/baseline-rfq/report.md,其他资料/研究/设计历史：按对象与日期继承,2,0,14575,085e279130ef84da8f798f6699171b66c5ff3425b8d60d0143df7ac9bdf67427
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/inputs/AGENT-SNAPSHOT.md,其他资料/研究/设计历史：按对象与日期继承,14,0,12674,095765e66449a2426b2cd99ab46718ae74f0e92f0667e90e26f14521e6cbbb8d
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/inputs/HASHES.json,其他资料/研究/设计历史：按对象与日期继承,3,0,955,5455fd70294237a11a42208cf23f6b4bacc4c968a6f412b3945c25400d0f49c2
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/inputs/SKILL-RETEST-SNAPSHOT.md,其他资料/研究/设计历史：按对象与日期继承,1,0,6380,c415869dfdfb4ad16d55934f4258ca4e2ef02e0401803e574495f33d2f7cca03
docs/superpowers/specs/evidence/2026-09-06-buyer-task-content/inputs/SKILL-SNAPSHOT.md,其他资料/研究/设计历史：按对象与日期继承,1,0,6019,cf63c226f8f533b28e61edc1432904c24e156e6ca53296a036b49cbdd40e59de
