path,original_category,action,governing_rule
pages/conversion/request-a-quote/04_planning/CONV-RFQ_SEO_GEO_SCHEMA_CONTRACT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/CONV-RFQ_FULL_VISUAL_DESIGN_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/CONV-RFQ_FULL_VISUAL_DESIGN_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/CONV-RFQ_GATE5_FULL_VISUAL_SPEC_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/CONV-RFQ_GATE5_FULL_VISUAL_VALIDATION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/gate5_v1.0/CONV-RFQ_GATE5_MOBILE_STATE_BOARD_390_LOGICAL_AT2X_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-designs/gate5_v1.0/CONV-RFQ_GATE5_STATE_BOARD_1440_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/CONV-RFQ_GATE4_VISUAL_DIRECTION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/CONV-RFQ_GATE4_VISUAL_DIRECTION_VALIDATION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/CONV-RFQ_VISUAL_DIRECTION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/CONV-RFQ_VISUAL_DIRECTION_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/gate4_v1.0/CONV-RFQ_GATE4_DESKTOP_KEY_COMPONENTS_1440_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/gate4_v1.0/CONV-RFQ_GATE4_FORM_STATE_BOARD_1440_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/gate4_v1.0/CONV-RFQ_GATE4_MOBILE_KEY_COMPONENTS_390_LOGICAL_AT2X_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/visual-directions/gate4_v1.0/CONV-RFQ_GATE4_TABLET_KEY_COMPONENTS_768_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/wireframes/CONV-RFQ_WIREFRAME_SPEC_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/04_planning/wireframes/gate3_v1.0/CONV-RFQ_GATE3_STATE_BOARD_1440_V1.0.svg,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE1_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.2.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE1_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.2.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_APPROVAL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_FULL_COPY_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_FULL_COPY_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_FULL_COPY_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_HERO_USER_REBASE_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_SKELETON_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_SKELETON_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_SKELETON_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE2_USER_DIRECTED_HERO_REBASE_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE3_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE3_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE3_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE3_USER_APPROVAL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE4_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE4_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE4_REVIEW_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE4_USER_APPROVAL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_APPROVED_BASELINE_MANIFEST_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_REVIEW_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_REVIEW_SUBMISSION_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE5_USER_APPROVAL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_AUDIT_AND_ACCEPTANCE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_AUDIT_AND_ACCEPTANCE_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_AUTHORITY_AND_PRECEDENCE_MANIFEST_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_AUTHORITY_AND_PRECEDENCE_MANIFEST_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_CMS_API_COMPONENT_FIELD_INVENTORY_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_CMS_API_COMPONENT_FIELD_INVENTORY_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_CURRENT_BASELINE_MANIFEST_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_CURRENT_BASELINE_MANIFEST_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_CURRENT_BASELINE_MANIFEST_V1.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_FRESH_VALIDATION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_FRESH_VALIDATION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_GATE7_9_DELIVERY_ACCEPTANCE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_GATE7_9_DELIVERY_ACCEPTANCE_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_PROJECT_CONTROL_RETURN_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_RESPONSIVE_ACCESSIBILITY_CONVERSION_ACCEPTANCE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE6_SEO_GEO_SCHEMA_CONTRACT_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE7_PROJECT_CONTROL_CLOSURE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE7_USER_AUTHORIZATION_RECORD_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE8_RECEIVER_ENVIRONMENT_BLOCKER_RECORD_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/05_review/CONV-RFQ_GATE8_USER_AUTHORIZATION_AND_HANDOFF_RECORD_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_ACCEPTANCE_AND_BLOCKERS_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_ACCEPTANCE_AND_BLOCKERS_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_CMS_API_COMPONENT_MAPPING_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_CMS_API_COMPONENT_MAPPING_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_FRESH_VALIDATION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_FRESH_VALIDATION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_HANDOFF_PACKAGE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_HANDOFF_PACKAGE_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_MANIFEST_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_MANIFEST_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_MANIFEST_V1.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_PROJECT_CONTROL_RETURN_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_GATE7_PROJECT_CONTROL_REVIEW_SUBMISSION_V1.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/06_handoff/CONV-RFQ_LEGAL_PRIVACY_DEPENDENCY_OVERRIDE_V1.0.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/PATH_MIGRATION_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-a-quote/README.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-sample/02_analysis/CONV-SAMPLE_GATE2_GATE4_CROSS_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-sample/02_analysis/CONV-SAMPLE_GATE5_BUYER_CLEAN_REVISION_AUDIT_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-sample/02_analysis/CONV-SAMPLE_GATE5_DESKTOP_LAYOUT_REVISION_AUDIT_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/conversion/request-sample/02_analysis/CONV-SAMPLE_GATE5_DIRECTED_REVISION_AUDIT_V0.5.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
